Participant name,fixation_count_z,mean_fixation_duration_z,mean_saccade_duration_z,saccade_count_z,total_fixation_duration_z,total_saccade_duration_z
1B,-0.7220304760261502,-0.8200418872365769,-0.8902319385039632,-0.5926846485070494,-0.7318866675515372,-0.6626662641909402
2B,-0.662958037758644,-0.3183236180389037,-0.6126446977945849,-0.7625778728948194,-0.5995372698815365,-0.7671121680460697
3B,0.17538086594446123,0.7651441670336153,1.5142896265478958,0.09659643329476057,0.23940956185990692,0.2965258824527222
4B,-0.675201030145692,-1.1496356961446563,-0.8829223661301705,-0.6485067079487452,-0.7676389463271892,-0.7066282311234878
5B,1.884808677986025,1.5228570343865249,0.8715093758808297,1.9071727960558529,1.859653321900356,1.8398807809077755
